f_ext,sindex
AF03SAS.JPG,-1
AF10SAS.JPG,-1
AF11SAS.JPG,-1
AF13SAS.JPG,-1
AF16SAS.JPG,-1
AF20SAS.JPG,-1
AF22SAS.JPG,-1
AF26SAS.JPG,-1
AF30SAS.JPG,-1
AF32SAS.JPG,-1
AF34SAS.JPG,-1
AM02SAS.JPG,-1
AM04SAS.JPG,-1
AM06SAS.JPG,-1
AM11SAS.JPG,-1
AM14SAS.JPG,-1
AM15SAS.JPG,-1
AM17SAS.JPG,-1
AM19SAS.JPG,-1
AM22SAS.JPG,-1
AM23SAS.JPG,-1
AM25SAS.JPG,-1
AM27SAS.JPG,-1
AM31SAS.JPG,-1
AM32SAS.JPG,-1
BF03SAS.JPG,-1
BF09SAS.JPG,-1
BF10SAS.JPG,-1
BF11SAS.JPG,-1
BF13SAS.JPG,-1
BF14SAS.JPG,-1
BF15SAS.JPG,-1
BF16SAS.JPG,-1
BF17SAS.JPG,-1
BF19SAS.JPG,-1
BF22SAS.JPG,-1
BF28SAS.JPG,-1
BF33SAS.JPG,-1
BF35SAS.JPG,-1
BM02SAS.JPG,-1
BM03SAS.JPG,-1
BM05SAS.JPG,-1
BM06SAS.JPG,-1
BM09SAS.JPG,-1
BM10SAS.JPG,-1
BM11SAS.JPG,-1
BM13SAS.JPG,-1
BM15SAS.JPG,-1
BM17SAS.JPG,-1
BM18SAS.JPG,-1
BM19SAS.JPG,-1
BM23SAS.JPG,-1
BM25SAS.JPG,-1
BM28SAS.JPG,-1
BM29SAS.JPG,-1
BM30SAS.JPG,-1
BM31SAS.JPG,-1
AM28SAS.JPG,-0.998783756777851
AM05SAS.JPG,-0.989358015114646
AM24SAS.JPG,-0.986969691544048
BM32SAS.JPG,-0.986248905828972
BF26SAS.JPG,-0.983058827508294
AF31SAS.JPG,-0.974729080171799
AF35SAS.JPG,-0.964946799097237
AF07SAS.JPG,-0.960027151198529
AM34SAS.JPG,-0.957994669358799
AF17SAS.JPG,-0.956342974423365
AF29SAS.JPG,-0.956095758599188
AF06SAS.JPG,-0.95304809097306
AF33SAS.JPG,-0.949737015372639
AM16SAS.JPG,-0.941249065326793
BM21SAS.JPG,-0.939902243181416
AF27SAS.JPG,-0.93690670443437
AM13SAS.JPG,-0.924065948059071
BF31SAS.JPG,-0.913506500405922
BM24SAS.JPG,-0.910812750198701
BF06SAS.JPG,-0.908709495178218
AF24SAS.JPG,-0.89613458342806
AM10SAS.JPG,-0.886020570667468
AF01SAS.JPG,-0.87462476537742
BF20SAS.JPG,-0.869237907874958
BM33SAS.JPG,-0.858761799167725
AF14SAS.JPG,-0.850439597908597
AM29SAS.JPG,-0.840670543075179
BF34SAS.JPG,-0.827815868754534
BM12SAS.JPG,-0.82018370411745
BM26SAS.JPG,-0.811861181805722
AM21SAS.JPG,-0.750793440448876
AM08SAS.JPG,-0.750723126859402
AF19SAS.JPG,-0.747752386039
AF05SAS.JPG,-0.747633658215064
BM04SAS.JPG,-0.734488232132882
AM18SAS.JPG,-0.729631776924546
