f_ext,sindex
AF03SAS.JPG,-1
AF10SAS.JPG,-1
AF11SAS.JPG,-1
AF13SAS.JPG,-1
AF16SAS.JPG,-1
AF20SAS.JPG,-1
AF22SAS.JPG,-1
AF26SAS.JPG,-1
AF30SAS.JPG,-1
AF32SAS.JPG,-1
AF34SAS.JPG,-1
AM02SAS.JPG,-1
AM04SAS.JPG,-1
AM06SAS.JPG,-1
AM11SAS.JPG,-1
AM14SAS.JPG,-1
AM15SAS.JPG,-1
AM17SAS.JPG,-1
AM19SAS.JPG,-1
AM22SAS.JPG,-1
AM23SAS.JPG,-1
AM25SAS.JPG,-1
AM27SAS.JPG,-1
AM31SAS.JPG,-1
AM32SAS.JPG,-1
BF03SAS.JPG,-1
BF09SAS.JPG,-1
BF10SAS.JPG,-1
BF11SAS.JPG,-1
BF13SAS.JPG,-1
BF14SAS.JPG,-1
BF15SAS.JPG,-1
BF16SAS.JPG,-1
BF17SAS.JPG,-1
BF19SAS.JPG,-1
BF22SAS.JPG,-1
BF28SAS.JPG,-1
BF33SAS.JPG,-1
BF35SAS.JPG,-1
BM02SAS.JPG,-1
BM03SAS.JPG,-1
BM05SAS.JPG,-1
BM06SAS.JPG,-1
BM09SAS.JPG,-1
BM10SAS.JPG,-1
BM11SAS.JPG,-1
BM13SAS.JPG,-1
BM15SAS.JPG,-1
BM17SAS.JPG,-1
BM18SAS.JPG,-1
BM19SAS.JPG,-1
BM23SAS.JPG,-1
BM25SAS.JPG,-1
BM28SAS.JPG,-1
BM29SAS.JPG,-1
BM30SAS.JPG,-1
BM31SAS.JPG,-1
AM28SAS.JPG,-0.998796187430082
AM05SAS.JPG,-0.989466781856977
BM32SAS.JPG,-0.986389449320865
AM24SAS.JPG,-0.983878585278495
BF26SAS.JPG,-0.983231975296327
AF31SAS.JPG,-0.974987362405332
AF35SAS.JPG,-0.965305061443173
AF07SAS.JPG,-0.960435694961054
AM34SAS.JPG,-0.958423986166103
AF17SAS.JPG,-0.956789172430876
AF06SAS.JPG,-0.953527964440846
AF33SAS.JPG,-0.95025072979308
AF29SAS.JPG,-0.945680604104789
AM16SAS.JPG,-0.941849531108516
BM21SAS.JPG,-0.940516474201376
AF27SAS.JPG,-0.937551551452618
AM13SAS.JPG,-0.924842034433046
BM24SAS.JPG,-0.911724291299614
BF06SAS.JPG,-0.909642532663437
AF24SAS.JPG,-0.897196143195625
BF31SAS.JPG,-0.892988137434801
AM10SAS.JPG,-0.887185501021601
AF01SAS.JPG,-0.875906166919118
BF20SAS.JPG,-0.870574365963743
AF14SAS.JPG,-0.851968184717577
AM29SAS.JPG,-0.842298974817348
BF34SAS.JPG,-0.829575682101229
BM33SAS.JPG,-0.825256660820159
BM12SAS.JPG,-0.822021522243652
BM26SAS.JPG,-0.767230075667287
AM21SAS.JPG,-0.753340463954524
AM08SAS.JPG,-0.753270869007311
AF19SAS.JPG,-0.750330490737206
AF05SAS.JPG,-0.75021297637474
BM04SAS.JPG,-0.737201903534638
AM18SAS.JPG,-0.732395083880005
